stock_id,market_intel_status,market_intel_source,market_intel_warning,market_close,market_volume,volume_change_ratio,market_pe_ratio,market_pb_ratio,market_dividend_yield,market_revenue_growth_yoy,market_eps_growth_yoy,latest_news_titles,matched_news_keywords,news_sentiment_score,market_fundamental_score,market_valuation_score,market_momentum_score,market_chip_score,credit_score,event_risk_score,liquidity_score,sector_strength_score,final_market_score,confidence_score,market_risk_score,risk_flags,final_comment,data_source_warning,system_comment
7823,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,107.0,,,,6.11,,15.64172713215178,,無重大事件資料 原始技術總分 81.25；月營收 YoY 正成長；累計營收 YoY 大於 10%；PB 過高扣分；無重大事件資料；三大法人籌碼中性；信用交易與借券資料不足，採中性分數；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,38.0,100.0,50.0,50.0,50.0,50.0,78.0,64.0,90.0,36.0,相對強勢；產業資料不足；流動性偏低；缺少產業分類，使用全市場相對強弱；PE 為空或負值；PB 偏高；EPS 為負；PB 過高,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
5285,WARNING,mixed,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,80.4,,,36.19,2.61,1.97,28.375693288198388,,無重大事件資料 原始技術總分 81.08；月營收年增率大於 20%；估值資料中性；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,50.0,94.53,50.0,40.0,50.0,92.0,78.0,66.21,90.0,33.79,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
6209,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,78.9,,,41.5,3.67,0.7,66.88098236522453,,無重大事件資料 原始技術總分 80.83；月營收年增率大於 20%；累計營收 YoY 大於 10%；PE 過高扣分；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,30.0,93.52,50.0,50.0,50.0,92.0,78.0,64.0,90.0,36.0,相對強勢；產業資料不足；缺少產業分類，使用全市場相對強弱；PE 偏高,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
8261,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,149.0,,,23.2,2.63,3.69,5.255099392744071,,無重大事件資料 原始技術總分 80.8；月營收 YoY 正成長；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,55.0,93.4,50.0,40.0,50.0,92.0,78.0,66.48,90.0,33.52,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
6902,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,128.0,,,43.34,5.93,,21.14920269160528,,無重大事件資料 原始技術總分 80.73；月營收年增率大於 20%；累計營收 YoY 大於 10%；PE 過高扣分；PB 過高扣分；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,18.0,94.31,50.0,50.0,50.0,75.0,78.0,62.11,90.0,37.89,相對強勢；產業資料不足；缺少產業分類，使用全市場相對強弱；PE 偏高；PB 偏高；PB 過高,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
2375,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,111.5,,,30.85,1.1,1.18,-0.2885168050203054,,無重大事件資料 原始技術總分 80.52；基本面資料中性；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,56.0,92.28,50.0,50.0,50.0,92.0,78.0,62.76,90.0,37.24,相對強勢；產業資料不足；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
8163,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,33.0,,,64.41,0.89,1.52,9.516842926410394,,無重大事件資料 原始技術總分 80.51；月營收 YoY 正成長；PE 過高扣分；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,36.0,93.43,50.0,40.0,50.0,92.0,78.0,64.59,90.0,35.41,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱；PE 偏高,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
2428,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,223.0,,,19.45,2.33,2.76,19.345455149326952,,無重大事件資料 原始技術總分 80.33；月營收 YoY 正成長；累計營收 YoY 大於 10%；估值資料中性；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,62.0,91.5,50.0,50.0,50.0,92.0,78.0,66.8,90.0,33.2,相對強勢；產業資料不足；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
2027,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,41.15,,,11.7,1.19,3.75,37.67014769569108,,無重大事件資料 原始技術總分 80.28；月營收年增率大於 20%；累計營收 YoY 大於 10%；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,73.0,81.12,50.0,40.0,50.0,92.0,78.0,65.82,90.0,34.18,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
3028,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,84.4,,,16.01,3.05,3.67,106.27092931541586,,無重大事件資料 原始技術總分 80.2；月營收年增率大於 20%；累計營收 YoY 大於 10%；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,67.0,91.0,50.0,40.0,50.0,92.0,78.0,67.2,90.0,32.8,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
