stock_id,market_intel_status,requested_date,actual_data_date,fallback_date,fallback_reason,cache_age_days,is_stale_data,data_freshness_level,market_intel_source,market_intel_warning,market_close,market_volume,volume_change_ratio,market_pe_ratio,market_pb_ratio,market_dividend_yield,market_revenue_growth_yoy,market_eps_growth_yoy,latest_news_titles,matched_news_keywords,news_sentiment_score,market_fundamental_score,market_valuation_score,market_momentum_score,market_chip_score,credit_score,event_risk_score,liquidity_score,sector_strength_score,final_market_score,confidence_score,market_risk_score,risk_flags,final_comment,data_source_warning,system_comment
3022,WARNING,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,79.0,,,21.93,1.19,4.52,-3.718874180681052,,無重大事件資料 原始技術總分 81.73；基本面資料中性；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,61.0,86.9,50.0,40.0,50.0,75.0,78.0,61.33,90.0,38.67,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2241,WARNING,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,38.9,,,,2.77,,65.61372467388287,,無重大事件資料 原始技術總分 81.63；月營收年增率大於 20%；累計營收 YoY 大於 10%；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,50.0,96.72,50.0,40.0,50.0,92.0,78.0,66.64,90.0,33.36,融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
0055,WARNING,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,38.15,,,,,,,,無重大事件資料 原始技術總分 81.59；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,86.36,50.0,40.0,50.0,60.0,78.0,59.17,50.0,40.83,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
1714,OK,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,,12.65,,,17.97,0.88,1.57,71.71403036691967,,無重大事件資料 原始技術總分 81.43；月營收年增率大於 20%；累計營收 YoY 大於 10%；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資明顯增加；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,62.0,68.0,92.92,50.0,32.0,35.0,92.0,78.0,66.06,100.0,38.94,融資連增但股價不漲；未通過既有風控；注意股,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
9136,WARNING,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,17.75,,,,,,,,無重大事件資料 原始技術總分 81.37；基本面資料不足，採中性分數；估值資料不足，採中性分數；財報資料不足，採中性分數；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；所屬產業排名前 20%；缺少產業分類，使用全市場相對強弱；基本面資料不足；估值資料不足；財報資料不足 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,95.69,50.0,40.0,50.0,60.0,86.0,61.44,50.0,38.56,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2468,OK,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,,44.95,,,31.95,2.21,2.44,-16.685999990530618,,無重大事件資料 原始技術總分 80.95；基本面資料中性；估值資料中性；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,38.0,50.0,100.0,50.0,40.0,35.0,75.0,78.0,61.23,100.0,43.77,融資連增但股價不漲；未通過既有風控；注意股,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
3376,WARNING,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,236.5,,,348.53,2.67,1.69,-10.022157510741533,,無重大事件資料 原始技術總分 80.95；基本面資料中性；PE 過高扣分；EPS 為正；無重大事件資料；外資與投信同買；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,30.0,94.0,58.0,50.0,50.0,92.0,68.0,61.2,90.0,38.8,PE 偏高；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
6957,WARNING,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,191.5,,,18.13,4.61,4.7,53.31255357930569,,無重大事件資料 原始技術總分 80.88；月營收年增率大於 20%；累計營收 YoY 大於 10%；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,67.0,88.32,50.0,50.0,50.0,60.0,78.0,65.06,90.0,34.94,未通過既有風控,資料中性，仍以原本技術面與風控結果為準,,資料中性，仍以原本技術面與風控結果為準；非交易日，使用最近交易日資料。
1810,WARNING,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,22.0,,,5.98,0.85,0.88,-6.2165555437429445,,無重大事件資料 原始技術總分 80.87；基本面資料中性；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,68.0,93.67,50.0,50.0,50.0,92.0,78.0,64.23,90.0,35.77,未通過既有風控,資料中性，仍以原本技術面與風控結果為準,,資料中性，仍以原本技術面與風控結果為準；非交易日，使用最近交易日資料。
1718,OK,2026-06-08,2026-06-08,2026-06-08,no trading data,0,False,CURRENT,mixed,,10.0,,,41.04,0.59,,4.227790157218903,,無重大事件資料 原始技術總分 80.81；月營收 YoY 正成長；PE 過高扣分；PB 相對合理；財報資料不足，採中性分數；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；所屬產業排名前 20%；nan；高風險事件或處置股，禁止新增進場；財報資料不足；注意股；處置股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股；處置股,-50.0,62.0,36.0,93.44,50.0,40.0,20.0,92.0,86.0,61.24,100.0,48.76,融資連增但股價不漲；PE 偏高；未通過既有風控；注意股；處置股；重大事件；未通過事件風控；新聞明顯偏負面；事件風險偏高,有處置股或重大負面事件，預設禁止新增進場,,有處置股或重大負面事件，預設禁止新增進場；非交易日，使用最近交易日資料。
