decision_date,trade_date,stock_id,stock_name,source,current_status,decision,decision_level,action,candidate_grade,reason,risk_flags,confidence_score,total_score,multi_factor_score,final_market_score,liquidity_score,sector_strength_score,event_risk_level,position_size_suggestion,can_auto_trade,requires_manual_review,data_quality_note
2026-05-26,2026-05-26,4952,凌通,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱；PE 偏高,90.0,82.54,65.86,63.08,75.0,78.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 偏高
2026-05-26,2026-05-26,1597,直得,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱；PE 偏高；PB 偏高；PB 過高,90.0,82.45,66.89,64.5,92.0,86.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 偏高；PB 偏高
2026-05-26,2026-05-26,2493,揚博,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱；PB 偏高；PB 過高,90.0,82.45,64.45,62.5,92.0,78.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PB 偏高
2026-05-26,2026-05-26,6719,力智,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱,90.0,82.45,65.45,63.7,92.0,78.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-26,2026-05-26,2484,希華,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；注意股；缺少產業分類，使用全市場相對強弱；PE 偏高,90.0,82.45,65.01,63.8,92.0,78.0,MEDIUM,0.0,False,True,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 偏高
2026-05-26,2026-05-26,6282,康舒,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；缺少產業分類，使用全市場相對強弱；PE 偏高,90.0,82.45,68.25,65.3,92.0,78.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 偏高
2026-05-26,2026-05-26,6271,同欣電,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；注意股；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱,90.0,82.45,65.81,65.8,92.0,78.0,MEDIUM,0.0,False,True,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-26,2026-05-26,6116,彩晶,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；注意股；缺少產業分類，使用全市場相對強弱；PE 為空或負值；EPS 為負,90.0,82.45,64.99,66.4,92.0,78.0,MEDIUM,0.0,False,True,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；EPS 為負；PE 為空或負值
2026-05-26,2026-05-26,2312,金寶,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；注意股；融資使用偏高；缺少產業分類，使用全市場相對強弱,90.0,82.45,64.97,62.2,92.0,78.0,MEDIUM,0.0,False,True,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-26,2026-05-26,3042,晶技,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,相對強勢；產業資料不足；注意股；缺少產業分類，使用全市場相對強弱,90.0,82.45,66.41,65.8,92.0,78.0,MEDIUM,0.0,False,True,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-26,2026-05-26,2376,技嘉,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,6206,飛捷,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,5258,虹堡,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,1256,鮮活果汁-KY,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,3048,益登,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,8926,台汽電,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,2030,彰源,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,2425,承啟,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,6579,研揚,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,3059,華晶科,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,8163,達方,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,4562,穎漢,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,6834,天二科技,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,2478,大毅,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,6902,GOGOLOOK,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-26,2026-05-26,4571,鈞興-KY,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
