decision_date,trade_date,stock_id,stock_name,source,current_status,decision,decision_level,action,candidate_grade,reason,risk_flags,confidence_score,total_score,multi_factor_score,final_market_score,liquidity_score,sector_strength_score,event_risk_level,position_size_suggestion,can_auto_trade,requires_manual_review,data_quality_note
2026-05-18,2026-05-15,6215,和椿,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,融資連增但股價不漲；PE 偏高；PB 偏高；PB 過高,90.0,82.45,66.65,60.6,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 偏高；PB 偏高
2026-05-18,2026-05-15,7610,聯友金屬-創,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,PE 偏高；PB 偏高；PB 過高,90.0,82.45,67.25,60.6,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 偏高；PB 偏高
2026-05-18,2026-05-15,3305,昇貿,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,,90.0,82.45,69.65,63.8,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-18,2026-05-15,2441,超豐,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,融資連增但股價不漲,90.0,82.45,67.85,63.8,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-18,2026-05-15,3406,玉晶光,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,,90.0,82.45,70.45,66.2,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-18,2026-05-15,2425,承啟,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,融資連增但股價不漲；PE 為空或負值,90.0,82.29,68.24,62.83,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 為空或負值
2026-05-18,2026-05-15,3149,正達,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,融資連增但股價不漲；PE 為空或負值；PB 偏高；EPS 為負；PB 過高,90.0,82.22,63.88,58.82,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；EPS 為負；PE 為空或負值；PB 偏高
2026-05-18,2026-05-15,6446,藥華藥,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,PE 偏高；PB 偏高；PB 過高,90.0,82.18,67.15,60.38,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 偏高；PB 偏高
2026-05-18,2026-05-15,2327,國巨*,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,PB 偏高；PB 過高,90.0,82.15,69.34,63.8,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PB 偏高
2026-05-18,2026-05-15,5285,界霖,candidate,CANDIDATE,NO_TRADE,HIGH_RISK,no_action,D,不交易名單，風險或資料條件不符合；未通過既有風控,,90.0,81.89,67.39,63.35,50.0,50.0,NONE,0.0,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-18,2026-05-15,3033,威健,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-18,2026-05-15,2376,技嘉,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-18,2026-05-15,00891,中信關鍵半導體,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-18,2026-05-15,6206,飛捷,position,OPEN,REDUCE,CAUTION,reduce_risk,-,持倉風險升高，需人工檢查部位風險,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-18,2026-05-15,00947,台新臺灣IC設計,position,OPEN,EXIT,HIGH_RISK,exit_signal_review,-,出場訊號檢查，需人工確認；不會自動賣出,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-18,2026-05-15,5258,虹堡,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-18,2026-05-15,1256,鮮活果汁-KY,position,OPEN,EXIT,HIGH_RISK,exit_signal_review,-,出場訊號檢查，需人工確認；不會自動賣出,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-18,2026-05-15,3048,益登,position,OPEN,REDUCE,CAUTION,reduce_risk,D,持倉風險升高，需人工檢查部位風險；未通過既有風控,,90.0,82.45,69.65,63.8,50.0,50.0,NONE,0.1,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-18,2026-05-15,8926,台汽電,position,OPEN,HOLD,INFO,review_holding,B,持倉未觸發出場檢查，維持觀察；技術條件偏強，仍需人工確認市場與流動性,融資連增但股價不漲,90.0,83.2,69.84,65.5,50.0,50.0,NONE,0.1,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數
2026-05-18,2026-05-15,2030,彰源,position,OPEN,HOLD,INFO,review_holding,-,持倉未觸發出場檢查，維持觀察,,50.0,0.0,50.0,50.0,50.0,50.0,NONE,0.1,False,True,資料品質已檢查；仍需人工確認
2026-05-18,2026-05-15,2425,承啟,position,OPEN,HOLD,INFO,review_holding,D,持倉未觸發出場檢查，維持觀察；未通過既有風控,融資連增但股價不漲；PE 為空或負值,90.0,82.29,68.24,62.83,50.0,50.0,NONE,0.1,False,True,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；PE 為空或負值
