stock_id,market_intel_status,requested_date,actual_data_date,fallback_date,fallback_reason,cache_age_days,is_stale_data,data_freshness_level,market_intel_source,market_intel_warning,market_close,market_volume,volume_change_ratio,market_pe_ratio,market_pb_ratio,market_dividend_yield,market_revenue_growth_yoy,market_eps_growth_yoy,latest_news_titles,matched_news_keywords,news_sentiment_score,market_fundamental_score,market_valuation_score,market_momentum_score,market_chip_score,credit_score,event_risk_score,liquidity_score,sector_strength_score,final_market_score,confidence_score,market_risk_score,risk_flags,final_comment,data_source_warning,system_comment
2059,OK,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,,6795.0,,,54.47,18.68,0.83,79.13810010482361,,無重大事件資料 原始技術總分 82.45；月營收年增率大於 20%；累計營收 YoY 大於 10%；PE 過高扣分；PB 過高扣分；EPS 為正；無重大事件資料；外資與投信同買；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,62.0,18.0,100.0,58.0,50.0,35.0,92.0,78.0,63.67,100.0,41.33,PE 偏高；PB 偏高；注意股；PB 過高,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2457,OK,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,,31.05,,,,1.33,,-9.399185879916129,,無重大事件資料 原始技術總分 82.19；基本面資料中性；PB 相對合理；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,56.0,98.98,50.0,40.0,50.0,92.0,78.0,64.6,100.0,35.4,融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2535,WARNING,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,90.7,,,10.26,2.25,5.37,-20.421527525522645,,無重大事件資料 原始技術總分 82.15；累計營收 YoY 大於 10%；月營收年增率低於 -20%；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,67.0,88.61,50.0,40.0,50.0,75.0,78.0,62.27,90.0,37.73,融資連增但股價不漲；月營收 YoY 明顯衰退；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2241,WARNING,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,39.7,,,,3.05,,65.61372467388287,,無重大事件資料 原始技術總分 82.15；月營收年增率大於 20%；累計營收 YoY 大於 10%；無重大事件資料；三大法人籌碼中性；融資明顯增加；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,50.0,100.0,50.0,32.0,50.0,92.0,78.0,67.3,90.0,32.7,融資連增但股價不漲；PE 為空或負值；EPS 為負；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
7788,OK,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,,235.0,,,65.08,3.29,0.81,16.377908952210905,,無重大事件資料 原始技術總分 82.15；月營收 YoY 正成長；累計營收 YoY 大於 10%；PE 過高扣分；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,30.0,100.0,50.0,40.0,50.0,92.0,78.0,65.8,100.0,34.2,融資連增但股價不漲；PE 偏高；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
5288,WARNING,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,176.0,,,14.26,1.96,3.79,24.841804208649613,,無重大事件資料 原始技術總分 82.08；月營收年增率大於 20%；累計營收 YoY 大於 10%；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；個股強但產業偏弱，降低信心；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,73.0,90.78,50.0,40.0,50.0,60.0,78.0,66.16,90.0,33.84,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2883,OK,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,,29.05,,,15.03,1.34,3.74,144.30631310157813,,無重大事件資料 原始技術總分 82.07；月營收年增率大於 20%；累計營收 YoY 大於 10%；PB 相對合理；殖利率穩定；財報資料不足，採中性分數；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；財報資料不足；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,62.0,73.0,98.46,50.0,40.0,35.0,92.0,78.0,67.67,100.0,37.33,融資連增但股價不漲；未通過既有風控；注意股,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2882,OK,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,,104.0,,,14.42,1.9,3.68,153.9148431130897,,無重大事件資料 原始技術總分 82.0；月營收年增率大於 20%；累計營收 YoY 大於 10%；PB 相對合理；殖利率穩定；財報資料不足，採中性分數；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；財報資料不足 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,73.0,88.0,50.0,40.0,50.0,92.0,78.0,67.7,100.0,32.3,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2881,OK,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,,125.0,,,15.96,1.78,3.66,219.78523407605735,,重大負面事件：處分 處分 原始技術總分 81.33；月營收年增率大於 20%；累計營收 YoY 大於 10%；PB 相對合理；殖利率穩定；財報資料不足，採中性分數；重大負面事件：處分；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan；高風險事件或處置股，禁止新增進場；財報資料不足 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,處分；處置股,-50.0,62.0,73.0,85.34,50.0,50.0,15.0,92.0,78.0,62.42,100.0,47.58,未通過既有風控；重大事件；未通過事件風控；新聞明顯偏負面；事件風險偏高,有處置股或重大負面事件，預設禁止新增進場,,有處置股或重大負面事件，預設禁止新增進場；非交易日，使用最近交易日資料。
2025,OK,2026-06-09,2026-06-09,2026-06-09,no trading data,0,False,CURRENT,mixed,,15.3,,,91.88,1.53,,112.02365239427697,,無重大事件資料 原始技術總分 81.25；月營收年增率大於 20%；累計營收 YoY 大於 10%；PE 過高扣分；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,62.0,36.0,100.0,50.0,50.0,35.0,50.0,78.0,62.17,100.0,42.83,流動性偏低；PE 偏高；未通過既有風控；注意股,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
