stock_id,market_intel_status,requested_date,actual_data_date,fallback_date,fallback_reason,cache_age_days,is_stale_data,data_freshness_level,market_intel_source,market_intel_warning,market_close,market_volume,volume_change_ratio,market_pe_ratio,market_pb_ratio,market_dividend_yield,market_revenue_growth_yoy,market_eps_growth_yoy,latest_news_titles,matched_news_keywords,news_sentiment_score,market_fundamental_score,market_valuation_score,market_momentum_score,market_chip_score,credit_score,event_risk_score,liquidity_score,sector_strength_score,final_market_score,confidence_score,market_risk_score,risk_flags,final_comment,data_source_warning,system_comment
6770,OK,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,,87.0,,,50.11,3.9,,32.463827544095274,,無重大事件資料 原始技術總分 82.15；月營收年增率大於 20%；累計營收 YoY 大於 10%；PE 過高扣分；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；融資使用偏高；個股 20 日強於大盤；短線相對強勢；nan；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,62.0,30.0,100.0,50.0,32.0,35.0,92.0,78.0,63.67,100.0,41.33,融資連增但股價不漲；融資使用偏高；PE 偏高；未通過既有風控；注意股,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
6698,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,39.5,,,,2.31,1.33,-44.63254958432663,,無重大事件資料 原始技術總分 82.0；月營收年增率低於 -20%；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,50.0,98.21,50.0,40.0,50.0,60.0,78.0,61.74,90.0,38.26,融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
8105,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,19.3,,,585.0,0.96,,-4.559027695909482,,無重大事件資料 原始技術總分 81.62；基本面資料中性；PE 過高扣分；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資明顯增加；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,36.0,96.69,50.0,32.0,50.0,92.0,78.0,61.64,90.0,38.36,融資連增但股價不漲；PE 偏高；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
4545,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,42.05,,,,1.53,0.34,22.601857053167237,,無重大事件資料 原始技術總分 80.95；月營收年增率大於 20%；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,56.0,100.0,50.0,40.0,50.0,50.0,78.0,65.8,90.0,34.2,融資連增但股價不漲；流動性偏低；PE 為空或負值；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
6277,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,81.0,,,24.0,2.0,4.49,12.516406004149792,,無重大事件資料 原始技術總分 80.89；月營收 YoY 正成長；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；產業強但個股較弱，列入觀察；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,61.0,83.57,50.0,40.0,50.0,60.0,36.0,61.41,90.0,38.59,產業弱勢；融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
00946,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,15.32,,,,,,,,無重大事件資料 原始技術總分 80.67；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,82.68,50.0,40.0,50.0,92.0,78.0,60.04,50.0,39.96,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
00757,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,137.9,,,,,,,,無重大事件資料 原始技術總分 80.4；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,81.59,50.0,40.0,50.0,92.0,68.0,59.32,50.0,40.68,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
6706,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,216.5,,,,4.29,,-41.83849352552087,,無重大事件資料 原始技術總分 80.3；月營收年增率低於 -20%；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,50.0,91.39,50.0,40.0,50.0,92.0,78.0,61.98,90.0,38.02,融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
00919,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,30.0,,,,,,,,無重大事件資料 原始技術總分 80.26；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,81.05,50.0,40.0,50.0,92.0,78.0,59.71,50.0,40.29,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
02001L,WARNING,2026-06-01,2026-06-01,2026-06-01,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,179.35,,,,,,,,無重大事件資料 原始技術總分 80.16；基本面資料不足，採中性分數；估值資料不足，採中性分數；財報資料不足，採中性分數；無重大事件資料；三大法人籌碼中性；信用交易與借券資料不足，採中性分數；基本面資料不足；估值資料不足；財報資料不足 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,95.65,50.0,50.0,50.0,50.0,50.0,59.13,50.0,40.87,流動性偏低；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
