stock_id,market_intel_status,requested_date,actual_data_date,fallback_date,fallback_reason,cache_age_days,is_stale_data,data_freshness_level,market_intel_source,market_intel_warning,market_close,market_volume,volume_change_ratio,market_pe_ratio,market_pb_ratio,market_dividend_yield,market_revenue_growth_yoy,market_eps_growth_yoy,latest_news_titles,matched_news_keywords,news_sentiment_score,market_fundamental_score,market_valuation_score,market_momentum_score,market_chip_score,credit_score,event_risk_score,liquidity_score,sector_strength_score,final_market_score,confidence_score,market_risk_score,risk_flags,final_comment,data_source_warning,system_comment
1342,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,104.0,,,17.48,3.88,5.77,44.520029296026415,,無重大事件資料 原始技術總分 82.46；月營收年增率大於 20%；累計營收 YoY 大於 10%；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,67.0,91.97,50.0,50.0,50.0,60.0,78.0,65.79,90.0,34.21,未通過既有風控,資料中性，仍以原本技術面與風控結果為準,,資料中性，仍以原本技術面與風控結果為準；非交易日，使用最近交易日資料。
4807,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,38.5,,,28.1,1.94,,47.28234973793479,,無重大事件資料 原始技術總分 82.45；月營收年增率大於 20%；累計營收 YoY 大於 10%；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；所屬產業排名前 20%；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,56.0,100.0,50.0,40.0,50.0,50.0,86.0,66.2,90.0,33.8,融資連增但股價不漲；流動性偏低；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
6698,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,45.75,,,,2.81,1.09,-44.63254958432663,,無重大事件資料 原始技術總分 82.45；月營收年增率低於 -20%；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,50.0,100.0,50.0,50.0,50.0,75.0,78.0,62.85,90.0,37.15,PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2483,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,30.45,,,33.1,1.27,0.99,13.223431013061004,,無重大事件資料 原始技術總分 82.45；月營收 YoY 正成長；累計營收 YoY 大於 10%；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；融資暴增但法人賣超；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,56.0,100.0,50.0,22.0,50.0,60.0,78.0,66.3,90.0,33.7,融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
7788,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,224.0,,,59.26,2.99,0.89,16.377908952210905,,無重大事件資料 原始技術總分 82.45；月營收 YoY 正成長；累計營收 YoY 大於 10%；PE 過高扣分；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,30.0,100.0,50.0,40.0,50.0,92.0,78.0,65.3,90.0,34.7,融資連增但股價不漲；PE 偏高；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
6890,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,242.5,,,23.99,2.45,3.71,-9.227871290255203,,無重大事件資料 原始技術總分 82.45；基本面資料中性；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,55.0,100.0,50.0,50.0,50.0,92.0,78.0,64.2,90.0,35.8,未通過既有風控,資料中性，仍以原本技術面與風控結果為準,,資料中性，仍以原本技術面與風控結果為準；非交易日，使用最近交易日資料。
2855,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,59.1,,,13.22,2.27,3.57,1002.1406834015808,,無重大事件資料 原始技術總分 82.45；月營收年增率大於 20%；累計營收 YoY 大於 10%；殖利率穩定；財報資料不足，採中性分數；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；融資暴增但法人賣超；個股 20 日強於大盤；短線相對強勢；nan；財報資料不足 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,67.0,100.0,50.0,22.0,50.0,92.0,78.0,69.0,90.0,31.0,融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
3376,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,237.0,,,348.53,2.67,1.69,-10.022157510741533,,無重大事件資料 原始技術總分 82.45；基本面資料中性；PE 過高扣分；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；短線相對強勢；產業強但個股較弱，列入觀察；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,30.0,100.0,50.0,40.0,50.0,92.0,50.0,60.3,90.0,39.7,融資連增但股價不漲；PE 偏高；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
8070,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,62.7,,,59.15,2.49,4.32,28.146633269854373,,無重大事件資料 原始技術總分 82.38；月營收年增率大於 20%；累計營收 YoY 大於 10%；PE 過高扣分；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,35.0,99.71,50.0,50.0,50.0,92.0,78.0,65.74,90.0,34.26,PE 偏高；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
1714,WARNING,2026-06-07,2026-06-05,2026-06-05,no trading data,2,False,CURRENT,mixed,市場事件資料不足，採中性處理,11.5,,,17.97,0.88,1.57,71.71403036691967,,無重大事件資料 原始技術總分 82.37；月營收年增率大於 20%；累計營收 YoY 大於 10%；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,68.0,100.0,50.0,50.0,50.0,92.0,78.0,69.1,90.0,30.9,未通過既有風控,多因子條件偏強，可列入優先觀察,,多因子條件偏強，可列入優先觀察；非交易日，使用最近交易日資料。
