stock_id,market_intel_status,requested_date,actual_data_date,fallback_date,fallback_reason,cache_age_days,is_stale_data,data_freshness_level,market_intel_source,market_intel_warning,market_close,market_volume,volume_change_ratio,market_pe_ratio,market_pb_ratio,market_dividend_yield,market_revenue_growth_yoy,market_eps_growth_yoy,latest_news_titles,matched_news_keywords,news_sentiment_score,market_fundamental_score,market_valuation_score,market_momentum_score,market_chip_score,credit_score,event_risk_score,liquidity_score,sector_strength_score,final_market_score,confidence_score,market_risk_score,risk_flags,final_comment,data_source_warning,system_comment
8454,OK,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,,265.5,,,23.04,6.18,4.14,1.3234449482091937,,無重大事件資料 原始技術總分 82.45；月營收 YoY 正成長；PB 過高扣分；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,62.0,43.0,100.0,50.0,40.0,35.0,92.0,78.0,64.97,100.0,40.03,融資連增但股價不漲；PB 偏高；未通過既有風控；注意股；PB 過高,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
1563,OK,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,,69.8,,,158.86,1.85,2.86,5.74221060278026,,無重大事件資料 原始技術總分 82.26；月營收 YoY 正成長；PE 過高扣分；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,62.0,36.0,99.22,50.0,40.0,35.0,92.0,78.0,64.12,100.0,40.88,融資連增但股價不漲；PE 偏高；未通過既有風控；注意股,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
4545,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,42.4,,,,1.67,0.31,22.601857053167237,,無重大事件資料 原始技術總分 82.15；月營收年增率大於 20%；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,56.0,100.0,50.0,50.0,50.0,50.0,78.0,65.8,90.0,34.2,流動性偏低；PE 為空或負值；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
8473,OK,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,,56.0,,,19.44,1.42,3.39,19.775858043427505,,無重大事件資料 原始技術總分 82.15；月營收 YoY 正成長；累計營收 YoY 大於 10%；PB 相對合理；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；注意股 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,注意股,-25.0,62.0,73.0,100.0,50.0,40.0,35.0,92.0,78.0,67.97,100.0,37.03,融資連增但股價不漲；未通過既有風控；注意股,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
00919,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,30.3,,,,,,,,無重大事件資料 原始技術總分 82.1；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；融資暴增但法人賣超；個股 20 日強於大盤；短線相對強勢；nan；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,88.4,50.0,22.0,50.0,92.0,68.0,60.68,50.0,39.32,融資連增但股價不漲；融資暴增但法人賣超；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
00735,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,116.45,,,,,,,,無重大事件資料 原始技術總分 81.4；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；nan；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,85.59,50.0,50.0,50.0,92.0,68.0,60.12,50.0,39.88,未通過既有風控,資料不足，需人工補查後再判斷,,資料不足，需人工補查後再判斷；非交易日，使用最近交易日資料。
00913,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,51.7,,,,,,,,無重大事件資料 原始技術總分 80.98；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,86.93,50.0,40.0,50.0,75.0,64.0,59.34,50.0,40.66,融資連增但股價不漲；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
2405,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理,20.2,,,,1.82,0.54,23.651095787937816,,無重大事件資料 原始技術總分 80.65；月營收年增率大於 20%；PB 相對合理；財報資料中性；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；nan 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,56.0,100.0,50.0,40.0,50.0,92.0,78.0,67.9,90.0,32.1,融資連增但股價不漲；PE 為空或負值；未通過既有風控,有投資風險標籤，需降低優先度,,有投資風險標籤，需降低優先度；非交易日，使用最近交易日資料。
6277,OK,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,,79.6,,,24.92,2.08,4.32,12.516406004149792,,重大負面事件：訴訟 訴訟 原始技術總分 80.64；月營收 YoY 正成長；殖利率穩定；EPS 為正；重大負面事件：訴訟；三大法人籌碼中性；融資連增但股價不漲；產業強但個股較弱，列入觀察；nan；高風險事件或處置股，禁止新增進場 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,處置股；訴訟,-50.0,62.0,55.0,83.75,50.0,40.0,15.0,60.0,36.0,56.6,100.0,53.4,產業弱勢；融資連增但股價不漲；未通過既有風控；重大事件；未通過事件風控；新聞明顯偏負面；事件風險偏高,有處置股或重大負面事件，預設禁止新增進場,,有處置股或重大負面事件，預設禁止新增進場；非交易日，使用最近交易日資料。
00915,WARNING,2026-06-02,2026-06-02,2026-06-02,no trading data,0,False,CURRENT,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數,30.15,,,,,,,,無重大事件資料 原始技術總分 80.57；ETF 不適用一般 EPS / ROE 公司財報檢查；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱；ETF_METADATA_MISSING 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,82.26,50.0,50.0,50.0,92.0,78.0,59.95,50.0,40.05,未通過既有風控,資料不足，需人工補查後再判斷,,資料不足，需人工補查後再判斷；非交易日，使用最近交易日資料。
