stock_id,market_intel_status,market_intel_source,market_intel_warning,market_close,market_volume,volume_change_ratio,market_pe_ratio,market_pb_ratio,market_dividend_yield,market_revenue_growth_yoy,market_eps_growth_yoy,latest_news_titles,matched_news_keywords,news_sentiment_score,market_fundamental_score,market_valuation_score,market_momentum_score,market_chip_score,credit_score,event_risk_score,liquidity_score,sector_strength_score,final_market_score,confidence_score,market_risk_score,risk_flags,final_comment,data_source_warning,system_comment
3051,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,30.8,,,27.38,1.82,1.77,-5.714070818805504,,無重大事件資料 原始技術總分 82.45；基本面資料中性；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,56.0,100.0,50.0,40.0,50.0,92.0,78.0,64.3,90.0,35.7,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
3032,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,91.0,,,,3.51,3.13,-5.632655915912316,,無重大事件資料 原始技術總分 82.45；基本面資料中性；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,55.0,100.0,50.0,40.0,50.0,92.0,78.0,64.2,90.0,35.8,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱；PE 為空或負值,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
2338,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,57.1,,,,2.94,,-6.587955097203738,,無重大事件資料 原始技術總分 82.45；基本面資料中性；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,50.0,100.0,50.0,40.0,50.0,92.0,78.0,63.7,90.0,36.3,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱；PE 為空或負值,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
4764,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,352.0,,,170.21,11.3,0.31,20.9217640123084,,無重大事件資料 原始技術總分 82.45；月營收年增率大於 20%；累計營收 YoY 大於 10%；PE 過高扣分；PB 過高扣分；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,18.0,100.0,50.0,50.0,50.0,92.0,78.0,64.1,90.0,35.9,相對強勢；產業資料不足；缺少產業分類，使用全市場相對強弱；PE 偏高；PB 偏高；PB 過高,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
2375,WARNING,mixed,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,138.0,,,40.88,1.46,0.89,-0.2885168050203054,,無重大事件資料 原始技術總分 82.45；基本面資料中性；PE 過高扣分；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,38.0,36.0,100.0,50.0,40.0,35.0,92.0,78.0,60.8,90.0,39.2,相對強勢；產業資料不足；注意股；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱；PE 偏高,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
3167,WARNING,mixed,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,879.0,,,80.99,20.55,0.48,114.23072625004656,,無重大事件資料 原始技術總分 82.45；月營收年增率大於 20%；累計營收 YoY 大於 10%；PE 過高扣分；PB 過高扣分；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,18.0,100.0,50.0,40.0,35.0,92.0,78.0,62.6,90.0,37.4,相對強勢；產業資料不足；注意股；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱；PE 偏高；PB 偏高；PB 過高,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
6271,WARNING,mixed,基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,243.5,,,33.61,1.79,1.32,0.922451486480558,,無重大事件資料 原始技術總分 82.45；月營收 YoY 正成長；PB 相對合理；EPS 為正；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,56.0,100.0,50.0,50.0,35.0,92.0,78.0,66.4,90.0,33.6,相對強勢；產業資料不足；注意股；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
2356,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數,65.4,,,22.62,2.91,3.36,36.53265747336117,,無重大事件資料 原始技術總分 82.45；月營收年增率大於 20%；累計營收 YoY 大於 10%；殖利率穩定；EPS 為正；無重大事件資料；三大法人籌碼中性；融資連增但股價不漲；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,62.0,55.0,100.0,50.0,40.0,50.0,92.0,78.0,67.8,90.0,32.2,相對強勢；產業資料不足；融資連增但股價不漲；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
00861,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；基本面資料不足，採中性分數；估值資料不足，採中性分數,88.5,,,,,,,,無重大事件資料 原始技術總分 82.43；基本面資料不足，採中性分數；估值資料不足，採中性分數；財報資料不足，採中性分數；無重大事件資料；三大法人籌碼中性；信用交易結構中性；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,89.72,50.0,50.0,50.0,60.0,74.0,59.64,50.0,40.36,基本面資料不足；估值資料不足；財報資料不足；相對強勢；產業資料不足；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
00935,WARNING,mixed,市場事件資料不足，採中性處理；基本面資料不足，採中性分數；估值資料不足，採中性分數；價格資料不足，動能採中性分數；基本面資料不足，採中性分數；估值資料不足，採中性分數,59.8,,,,,,,,無重大事件資料 原始技術總分 82.39；基本面資料不足，採中性分數；估值資料不足，採中性分數；財報資料不足，採中性分數；無重大事件資料；外資與投信同買；融資連增但股價不漲；融資暴增但法人賣超；個股 20 日強於大盤；短線相對強勢；缺少產業分類，使用全市場相對強弱 收盤價高於 20 日均線；收盤價高於 60 日均線；20 日均線高於 60 日均線；20 日均線斜率為正；收盤價接近 20 日高點；20 日報酬為正且具動能；5 日短線動能為正；成交量高於 20 日均量；基本面資料不足，採中性分數；籌碼資料不足，採中性分數,,0.0,50.0,50.0,96.76,58.0,22.0,50.0,92.0,78.0,64.05,50.0,35.95,基本面資料不足；估值資料不足；財報資料不足；相對強勢；產業資料不足；融資連增但股價不漲；融資暴增但法人賣超；缺少產業分類，使用全市場相對強弱,有風險標籤，需降低優先度,,有風險標籤，需降低優先度
