trade_date,stock_id,stock_name,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,total_institutional_net_buy,foreign_buy_days,investment_trust_buy_days,institutional_buy_ratio,institutional_warning
2026-06-24,2939,永邑-KY,-3000.0,0.0,0.0,-3000.0,,,,
2026-06-24,1463,強盛新,-1000.0,0.0,0.0,-3000.0,,,,
2026-06-24,2430,燦坤,-3500.0,0.0,0.0,-3500.0,,,,
2026-06-24,0057,富邦摩台,0.0,0.0,0.0,-3841.0,,,,
2026-06-24,009809,富邦淨零ESG50,-175000.0,0.0,0.0,-3930.0,,,,
2026-06-24,3308,聯德,-2986.0,0.0,0.0,-3986.0,,,,
2026-06-24,6674,鋐寶科技,-4000.0,0.0,0.0,-4000.0,,,,
2026-06-24,7705,三商餐飲,-12000.0,0.0,0.0,-4000.0,,,,
2026-06-24,6887,寶綠特-KY,-5000.0,0.0,0.0,-4000.0,,,,
2026-06-24,6835,圓裕,-4000.0,0.0,0.0,-4000.0,,,,
2026-06-24,8201,無敵,-4000.0,0.0,0.0,-4000.0,,,,
2026-06-24,9926,新海,-4000.0,0.0,0.0,-4000.0,,,,
2026-06-24,1465,偉全,0.0,0.0,0.0,-4000.0,,,,
2026-06-24,020036,元大金融配息N,0.0,0.0,0.0,-4000.0,,,,
2026-06-24,6115,鎰勝,-3045.0,0.0,0.0,-4045.0,,,,
2026-06-24,6243,迅杰,-8190.0,0.0,0.0,-4077.0,,,,
2026-06-24,00972,野村日本動能高息,-3000.0,0.0,0.0,-4486.0,,,,
2026-06-24,9944,新麗,-4500.0,0.0,0.0,-4500.0,,,,
2026-06-24,1603,華電,-9000.0,0.0,0.0,-5000.0,,,,
2026-06-24,8367,建新國際,-5000.0,0.0,0.0,-5000.0,,,,
2026-06-24,8481,政伸,-5000.0,0.0,0.0,-5000.0,,,,
2026-06-24,910322,康師傅-DR,-5000.0,0.0,0.0,-5000.0,,,,
2026-06-24,6794,向榮生技,-5000.0,0.0,0.0,-5000.0,,,,
2026-06-24,3040,遠見,-2000.0,-3000.0,0.0,-5000.0,,,,
2026-06-24,6715,嘉基,25672.0,-3000.0,0.0,-5280.0,,,,
2026-06-24,4108,懷特,-5500.0,0.0,0.0,-5500.0,,,,
2026-06-24,7765,中華資安,-3500.0,0.0,0.0,-5500.0,,,,
2026-06-24,1452,宏益,-5500.0,0.0,0.0,-5500.0,,,,
2026-06-24,6796,晉弘,-7000.0,0.0,0.0,-6000.0,,,,
2026-06-24,912000,晨訊科-DR,-6000.0,0.0,0.0,-6000.0,,,,
2026-06-24,020034,元大IC設計N,0.0,0.0,0.0,-6000.0,,,,
2026-06-24,00736,國泰新興市場,69000.0,0.0,0.0,-6000.0,,,,
2026-06-24,4190,佐登-KY,-6000.0,0.0,0.0,-6000.0,,,,
2026-06-24,2702,華園,-5000.0,0.0,0.0,-6000.0,,,,
2026-06-24,020037,元大金融高股息N,0.0,0.0,0.0,-6000.0,,,,
2026-06-24,7823,奧義賽博-KY創,-6000.0,0.0,0.0,-6101.0,,,,
2026-06-24,5288,豐祥-KY,-5000.0,0.0,0.0,-6311.0,,,,
2026-06-24,3167,大量,2005.0,-36000.0,0.0,-6395.0,,,,
2026-06-24,2450,神腦,-6605.0,0.0,0.0,-6605.0,,,,
2026-06-24,1522,堤維西,-9000.0,0.0,0.0,-6683.0,,,,
2026-06-24,00921,兆豐龍頭等權重,-208000.0,0.0,0.0,-6898.0,,,,
2026-06-24,3138,耀登,-2853.0,0.0,0.0,-6905.0,,,,
2026-06-24,6645,金萬林-創,-14000.0,0.0,0.0,-7000.0,,,,
2026-06-24,6754,匯僑設計,-7000.0,0.0,0.0,-7000.0,,,,
2026-06-24,6431,光麗-KY,-8000.0,0.0,0.0,-7000.0,,,,
2026-06-24,1533,車王電,-6000.0,0.0,0.0,-7000.0,,,,
2026-06-24,7791,皇家可口,-7000.0,0.0,0.0,-7000.0,,,,
2026-06-24,6951,青新-創,-6500.0,0.0,0.0,-7526.0,,,,
2026-06-24,9802,鈺齊-KY,40000.0,0.0,0.0,-7838.0,,,,
2026-06-24,8222,寶一,-6000.0,0.0,0.0,-8000.0,,,,
2026-06-24,2239,英利-KY,-7000.0,0.0,0.0,-8000.0,,,,
2026-06-24,3021,鴻名,-9000.0,0.0,0.0,-8000.0,,,,
2026-06-24,6807,峰源-KY,-8000.0,0.0,0.0,-8000.0,,,,
2026-06-24,9907,統一實,2746035.0,-2503285.0,0.0,-8250.0,,,,
2026-06-24,1541,錩泰,-10950.0,0.0,0.0,-8950.0,,,,
2026-06-24,911608,明輝-DR,-9000.0,0.0,0.0,-9000.0,,,,
2026-06-24,8429,金麗-KY,-9000.0,0.0,0.0,-9000.0,,,,
2026-06-24,3168,眾福科,-12000.0,0.0,0.0,-9000.0,,,,
2026-06-24,6722,輝創,-10000.0,0.0,0.0,-9000.0,,,,
2026-06-24,1623,大東電,-4000.0,0.0,0.0,-9000.0,,,,
2026-06-24,2908,特力,-9527.0,0.0,0.0,-9527.0,,,,
2026-06-24,00899,FT潔淨能源,1000.0,0.0,0.0,-9706.0,,,,
2026-06-24,00930,永豐ESG低碳高息,-597000.0,0.0,0.0,-9788.0,,,,
2026-06-24,8411,福貞-KY,-10000.0,0.0,0.0,-10000.0,,,,
2026-06-24,1256,鮮活果汁-KY,-9000.0,0.0,0.0,-10000.0,,,,
2026-06-24,2524,京城,-9000.0,0.0,0.0,-10000.0,,,,
2026-06-24,6641,基士德-KY,-10000.0,0.0,0.0,-10000.0,,,,
2026-06-24,4426,利勤,-10000.0,0.0,0.0,-10000.0,,,,
2026-06-24,5215,科嘉-KY,-9000.0,0.0,0.0,-10000.0,,,,
2026-06-24,6409,旭隼,-10611.0,-3000.0,0.0,-10021.0,,,,
2026-06-24,4999,鑫禾,-9000.0,0.0,0.0,-10088.0,,,,
2026-06-24,00656R,國泰中國A50反1,0.0,0.0,0.0,-10101.0,,,,
2026-06-24,1109,信大,-9000.0,0.0,0.0,-10186.0,,,,
2026-06-24,7750,新代,-6949.0,0.0,0.0,-10213.0,,,,
2026-06-24,6414,樺漢,296665.0,-272000.0,0.0,-10690.0,,,,
2026-06-24,1423,利華,-11000.0,0.0,0.0,-11000.0,,,,
2026-06-24,8442,威宏-KY,-11000.0,0.0,0.0,-11000.0,,,,
2026-06-24,2007,燁興,-18000.0,0.0,0.0,-11000.0,,,,
2026-06-24,006203,元大MSCI台灣,1004.0,0.0,0.0,-11194.0,,,,
2026-06-24,1338,廣華-KY,-12500.0,0.0,0.0,-11500.0,,,,
2026-06-24,3545,敦泰,19871.0,0.0,0.0,-11630.0,,,,
2026-06-24,1453,大將,-13000.0,0.0,0.0,-13000.0,,,,
2026-06-24,020028,元大特選電動車N,0.0,0.0,0.0,-13000.0,,,,
2026-06-24,020029,元大ESG高股息N,0.0,0.0,0.0,-14000.0,,,,
2026-06-24,3679,新至陞,-15000.0,0.0,0.0,-14000.0,,,,
2026-06-24,6614,資拓宏宇,-1000.0,0.0,0.0,-14000.0,,,,
2026-06-24,2505,國揚,-12000.0,0.0,0.0,-14000.0,,,,
2026-06-24,1414,東和,-15000.0,0.0,0.0,-14000.0,,,,
2026-06-24,7631,聚賢研發-創,1110.0,0.0,0.0,-14229.0,,,,
2026-06-24,5234,達興材料,42800.0,-50000.0,0.0,-14443.0,,,,
2026-06-24,6658,聯策,-12119.0,-2000.0,0.0,-14579.0,,,,
2026-06-24,2471,資通,-14782.0,0.0,0.0,-14782.0,,,,
2026-06-24,3043,科風,-17000.0,0.0,0.0,-15000.0,,,,
2026-06-24,2033,佳大,-15000.0,0.0,0.0,-15000.0,,,,
2026-06-24,8478,東哥遊艇,-16000.0,0.0,0.0,-15231.0,,,,
2026-06-24,3130,一零四,-15600.0,0.0,0.0,-15600.0,,,,
2026-06-24,6230,尼得科超眾,-14766.0,0.0,0.0,-15843.0,,,,
2026-06-24,2248,華勝-KY,-16000.0,0.0,0.0,-16000.0,,,,
2026-06-24,2701,萬企,-15000.0,0.0,0.0,-16000.0,,,,
2026-06-24,4551,智伸科,-7000.0,0.0,0.0,-16174.0,,,,
2026-06-24,6781,AES-KY,-2591.0,0.0,0.0,-16345.0,,,,
2026-06-24,2607,榮運,-16297.0,0.0,0.0,-17297.0,,,,
2026-06-24,7795,長廣,-12318.0,0.0,0.0,-17318.0,,,,
2026-06-24,6533,晶心科,-15988.0,0.0,0.0,-17638.0,,,,
2026-06-24,6515,穎崴,-121639.0,104000.0,0.0,-17724.0,,,,
2026-06-24,2243,宏旭-KY,-14252.0,-3000.0,0.0,-18252.0,,,,
2026-06-24,3029,零壹,192456.0,-4901.0,0.0,-18339.0,,,,
2026-06-24,6272,驊陞,-18345.0,0.0,0.0,-18345.0,,,,
2026-06-24,4562,穎漢,-21000.0,0.0,0.0,-18495.0,,,,
2026-06-24,3413,京鼎,-37345.0,0.0,0.0,-18591.0,,,,
2026-06-24,00763U,期街口道瓊銅,-51000.0,0.0,0.0,-18998.0,,,,
2026-06-24,1512,瑞利,-19000.0,0.0,0.0,-19000.0,,,,
2026-06-24,1611,中電,-9001.0,0.0,0.0,-19009.0,,,,
2026-06-24,6902,GOGOLOOK,-20055.0,0.0,0.0,-19055.0,,,,
2026-06-24,2467,志聖,-21654.0,-6000.0,0.0,-19848.0,,,,
2026-06-24,00737,國泰AI機器人,-6000.0,0.0,0.0,-19981.0,,,,
2026-06-24,1456,怡華,-20000.0,0.0,0.0,-20000.0,,,,
2026-06-24,2115,六暉-KY,-20000.0,0.0,0.0,-20000.0,,,,
2026-06-24,2753,八方雲集,-17000.0,-2600.0,0.0,-20600.0,,,,
2026-06-24,2010,春源,-21753.0,0.0,0.0,-20834.0,,,,
2026-06-24,5258,虹堡,-20297.0,0.0,0.0,-21480.0,,,,
2026-06-24,2233,宇隆,34020.0,0.0,0.0,-21659.0,,,,
2026-06-24,6598,ABC-KY,-21000.0,0.0,0.0,-22000.0,,,,
2026-06-24,1460,宏遠,-21500.0,0.0,0.0,-22500.0,,,,
2026-06-24,5244,弘凱,-23930.0,0.0,0.0,-22930.0,,,,
2026-06-24,00700,富邦恒生國企,0.0,0.0,0.0,-22935.0,,,,
2026-06-24,4552,力達-KY,-23000.0,0.0,0.0,-22999.0,,,,
2026-06-24,2816,旺旺保,-23000.0,0.0,0.0,-23000.0,,,,
2026-06-24,020039,元大加權N,0.0,0.0,0.0,-23000.0,,,,
2026-06-24,00901,永豐智能車供應鏈,-157000.0,0.0,0.0,-23215.0,,,,
2026-06-24,2038,海光,-26500.0,0.0,0.0,-23500.0,,,,
2026-06-24,7760,享溫馨,-14000.0,0.0,0.0,-24000.0,,,,
2026-06-24,4935,茂林-KY,-23000.0,0.0,0.0,-24000.0,,,,
2026-06-24,00895,富邦未來車,70054.0,0.0,0.0,-24061.0,,,,
2026-06-24,2891C,中信金丙特,0.0,0.0,0.0,-25000.0,,,,
2026-06-24,2025,千興,-24000.0,0.0,0.0,-25000.0,,,,
2026-06-24,1587,吉茂,-27000.0,0.0,0.0,-25181.0,,,,
2026-06-24,8499,鼎炫-KY,-24000.0,0.0,0.0,-25435.0,,,,
2026-06-24,9103,美德醫療-DR,-23000.0,0.0,0.0,-25560.0,,,,
2026-06-24,7730,暉盛-創,-24000.0,0.0,0.0,-25962.0,,,,
2026-06-24,6949,沛爾生醫-創,-26552.0,0.0,0.0,-26439.0,,,,
2026-06-24,5284,jpp-KY,-29880.0,0.0,0.0,-26630.0,,,,
2026-06-24,2428,興勤,-2628.0,0.0,0.0,-26647.0,,,,
2026-06-24,2434,統懋,-17500.0,0.0,0.0,-26744.0,,,,
2026-06-24,0053,元大電子,56.0,0.0,0.0,-26945.0,,,,
2026-06-24,6792,詠業,-27000.0,0.0,0.0,-27000.0,,,,
2026-06-24,4569,六方科-KY,-29000.0,0.0,0.0,-27000.0,,,,
2026-06-24,020030,統一智慧電動車N,0.0,0.0,0.0,-27000.0,,,,
2026-06-24,6689,伊雲谷,-27000.0,0.0,0.0,-27159.0,,,,
2026-06-24,00944,野村趨勢動能高息,-390956.0,0.0,0.0,-27787.0,,,,
2026-06-24,1325,恆大,-29000.0,0.0,0.0,-29000.0,,,,
2026-06-24,2536,宏普,-31000.0,0.0,0.0,-29000.0,,,,
2026-06-24,00907,永豐優息存股,-156000.0,0.0,0.0,-29570.0,,,,
2026-06-24,2417,圓剛,-29910.0,0.0,0.0,-29808.0,,,,
2026-06-24,2424,隴華,-30000.0,0.0,0.0,-30000.0,,,,
2026-06-24,2929,淘帝-KY,-26000.0,0.0,0.0,-30000.0,,,,
2026-06-24,2032,新鋼,-31000.0,0.0,0.0,-30000.0,,,,
2026-06-24,2762,世界健身-KY,-31000.0,0.0,0.0,-31000.0,,,,
2026-06-24,3530,晶相光,-30098.0,0.0,0.0,-31098.0,,,,
2026-06-24,00893,國泰智能電動車,69000.0,0.0,0.0,-31326.0,,,,
2026-06-24,4912,聯德控股-KY,-32000.0,0.0,0.0,-32000.0,,,,
2026-06-24,6472,保瑞,-47696.0,0.0,0.0,-32699.0,,,,
2026-06-24,9906,欣巴巴,-32183.0,0.0,0.0,-33183.0,,,,
2026-06-24,4755,三福化,-33086.0,0.0,0.0,-33587.0,,,,
2026-06-24,3057,喬鼎,-34892.0,0.0,0.0,-34892.0,,,,
2026-06-24,4137,麗豐-KY,-34000.0,0.0,0.0,-35043.0,,,,
2026-06-24,6165,浪凡,-35500.0,0.0,0.0,-35500.0,,,,
2026-06-24,00762,元大全球AI,-1933.0,0.0,0.0,-35925.0,,,,
2026-06-24,4557,永新-KY,-36000.0,0.0,0.0,-36000.0,,,,
2026-06-24,4582,聚恆-創,-36000.0,0.0,0.0,-36000.0,,,,
2026-06-24,1445,大宇,-36000.0,0.0,0.0,-37000.0,,,,
2026-06-24,6669,緯穎,62050.0,-92000.0,0.0,-37447.0,,,,
2026-06-24,5283,禾聯碩,-38000.0,0.0,0.0,-38000.0,,,,
2026-06-24,6923,中台,-37000.0,0.0,0.0,-38155.0,,,,
2026-06-24,4555,氣立,-42000.0,0.0,0.0,-39651.0,,,,
2026-06-24,7740,熙特爾-創,-39000.0,0.0,0.0,-39816.0,,,,
2026-06-24,1101B,台泥乙特,0.0,0.0,0.0,-40000.0,,,,
2026-06-24,02001L,富邦蘋果正二N,0.0,0.0,0.0,-40000.0,,,,
2026-06-24,1416,廣豐,-41000.0,0.0,0.0,-41000.0,,,,
2026-06-24,1540,喬福,-42651.0,0.0,0.0,-42651.0,,,,
2026-06-24,4807,日成-KY,-39000.0,0.0,0.0,-43000.0,,,,
2026-06-24,2535,達欣工,-38907.0,0.0,0.0,-43148.0,,,,
2026-06-24,3669,圓展,-40000.0,0.0,0.0,-45000.0,,,,
2026-06-24,2423,固緯,-43000.0,0.0,0.0,-45000.0,,,,
2026-06-24,4540,全球傳動,-45245.0,0.0,0.0,-45217.0,,,,
2026-06-24,2630,亞航,-44432.0,0.0,0.0,-45940.0,,,,
2026-06-24,1598,岱宇,-45000.0,0.0,0.0,-46496.0,,,,
2026-06-24,9921,巨大,-55796.0,0.0,0.0,-46898.0,,,,
2026-06-24,2009,第一銅,-40759.0,0.0,0.0,-47014.0,,,,
2026-06-24,2832,台產,-31780.0,0.0,0.0,-47073.0,,,,
2026-06-24,6215,和椿,-41740.0,0.0,0.0,-47192.0,,,,
2026-06-24,2015,豐興,-45459.0,0.0,0.0,-47459.0,,,,
2026-06-24,3032,偉訓,-57382.0,0.0,0.0,-47502.0,,,,
2026-06-24,3028,增你強,-63653.0,4000.0,0.0,-47622.0,,,,
2026-06-24,3015,全漢,-16500.0,0.0,0.0,-47776.0,,,,
2026-06-24,7769,鴻勁,49751.0,-97000.0,0.0,-48377.0,,,,
2026-06-24,8011,台通,-48435.0,0.0,0.0,-48435.0,,,,
2026-06-24,4770,上品,-37000.0,0.0,0.0,-49287.0,,,,
2026-06-24,3515,華擎,-39975.0,0.0,0.0,-49893.0,,,,
2026-06-24,3046,建碁,-46438.0,0.0,0.0,-50624.0,,,,
2026-06-24,1436,華友聯,-51389.0,0.0,0.0,-51389.0,,,,
2026-06-24,2106,建大,-52000.0,0.0,0.0,-52000.0,,,,
2026-06-24,3338,泰碩,-52259.0,0.0,0.0,-52088.0,,,,
2026-06-24,8021,尖點,72142.0,-180000.0,0.0,-52858.0,,,,
2026-06-24,8404,百和興業-KY,-51000.0,0.0,0.0,-53000.0,,,,
2026-06-24,6477,安集,-53868.0,0.0,0.0,-53092.0,,,,
2026-06-24,2420,新巨,-53000.0,0.0,0.0,-54000.0,,,,
2026-06-24,7788,松川精密,-22315.0,0.0,0.0,-54372.0,,,,
2026-06-24,6753,龍德造船,-43954.0,0.0,0.0,-54965.0,,,,
2026-06-24,00989A,主動摩根美國科技,158000.0,0.0,0.0,-55003.0,,,,
2026-06-24,6834,天二科技,-54497.0,0.0,0.0,-55132.0,,,,
2026-06-24,020020,元大台股領航N,0.0,0.0,0.0,-57000.0,,,,
2026-06-24,6706,惠特,-38560.0,0.0,0.0,-57149.0,,,,
2026-06-24,4585,達明,-48950.0,0.0,0.0,-57590.0,,,,
2026-06-24,7749,意騰-KY,-59438.0,0.0,0.0,-60722.0,,,,
2026-06-24,3038,全台,-62028.0,0.0,0.0,-61028.0,,,,
2026-06-24,5607,遠雄港,-62400.0,0.0,0.0,-61400.0,,,,
2026-06-24,2393,億光,-18423.0,-36645.0,0.0,-61614.0,,,,
2026-06-24,8271,宇瞻,-52992.0,-6000.0,0.0,-63160.0,,,,
2026-06-24,1532,勤美,-61420.0,0.0,0.0,-64146.0,,,,
2026-06-24,7818,溢泰實業,-64900.0,0.0,0.0,-64900.0,,,,
2026-06-24,3588,通嘉,-102187.0,0.0,0.0,-65303.0,,,,
2026-06-24,3027,盛達,-66905.0,0.0,0.0,-65409.0,,,,
2026-06-24,3447,展達,-67000.0,0.0,0.0,-67000.0,,,,
2026-06-24,00661,元大日經225,-11963.0,0.0,0.0,-67114.0,,,,
2026-06-24,1432,大魯閣,-68508.0,0.0,0.0,-68508.0,,,,
2026-06-24,2442,新美齊,-69000.0,0.0,0.0,-69000.0,,,,
2026-06-24,2838,聯邦銀,-82048.0,0.0,0.0,-69048.0,,,,
2026-06-24,2465,麗臺,-63869.0,0.0,0.0,-69079.0,,,,
2026-06-24,3617,碩天,-68152.0,0.0,0.0,-69650.0,,,,
2026-06-24,8249,菱光,-68993.0,0.0,0.0,-71448.0,,,,
2026-06-24,8341,日友,-72000.0,0.0,0.0,-73128.0,,,,
2026-06-24,2020,美亞,-66190.0,0.0,0.0,-73190.0,,,,
2026-06-24,1342,八貫,-74594.0,0.0,0.0,-74594.0,,,,
2026-06-24,2069,運錩,-76000.0,0.0,0.0,-75000.0,,,,
2026-06-24,6743,安普新,-72000.0,0.0,0.0,-76000.0,,,,
2026-06-24,00861,元大全球未來通訊,-44718.0,0.0,0.0,-76786.0,,,,
2026-06-24,8103,瀚荃,-81621.0,0.0,0.0,-78258.0,,,,
2026-06-24,2461,光群雷,-78874.0,0.0,0.0,-78874.0,,,,
2026-06-24,00669R,國泰美國道瓊反1,0.0,0.0,0.0,-80200.0,,,,
2026-06-24,7721,微程式,-81940.0,0.0,0.0,-80940.0,,,,
2026-06-24,020031,統一IC設計臺灣N,0.0,0.0,0.0,-81000.0,,,,
2026-06-24,8162,微矽電子-創,-73070.0,0.0,0.0,-83626.0,,,,
2026-06-24,3092,鴻碩,-83950.0,0.0,0.0,-83851.0,,,,
2026-06-24,3543,州巧,-84541.0,0.0,0.0,-85541.0,,,,
2026-06-24,2348,海悅,-83000.0,0.0,0.0,-86684.0,,,,
2026-06-24,2468,華經,-89500.0,0.0,0.0,-90122.0,,,,
2026-06-24,4590,富田-創,-91239.0,0.0,0.0,-90948.0,,,,
2026-06-24,00640L,富邦日本正2,8000.0,0.0,0.0,-90964.0,,,,
2026-06-24,2404,漢唐,-18897.0,-65000.0,0.0,-91744.0,,,,
2026-06-24,00956,中信日經高股息,-98000.0,0.0,0.0,-92638.0,,,,
2026-06-24,2022,聚亨,-93989.0,0.0,0.0,-94989.0,,,,
2026-06-24,2497,怡利電,-94991.0,0.0,0.0,-94991.0,,,,
2026-06-24,2850,新產,11421.0,-106000.0,0.0,-95958.0,,,,
2026-06-24,3002,歐格,-98854.0,0.0,0.0,-96413.0,,,,
2026-06-24,1449,佳和,-92000.0,0.0,0.0,-97007.0,,,,
2026-06-24,006207,復華滬深,1000.0,0.0,0.0,-97798.0,,,,
2026-06-24,2482,連宇,-102000.0,0.0,0.0,-99970.0,,,,
2026-06-24,4545,銘鈺,-100000.0,0.0,0.0,-101000.0,,,,
2026-06-24,2905,三商,-104000.0,0.0,0.0,-102690.0,,,,
2026-06-24,6768,志強-KY,-95710.0,-5850.0,0.0,-103943.0,,,,
2026-06-24,2852,第一保,-106000.0,0.0,0.0,-106000.0,,,,
2026-06-24,5222,全訊,-111039.0,0.0,0.0,-107631.0,,,,
2026-06-24,2449,京元電子,3806129.0,-3807000.0,0.0,-109255.0,,,,
2026-06-24,00708L,期元大S&P黃金正2,1076000.0,0.0,0.0,-109794.0,,,,
2026-06-24,009808,華南永昌優選50,112000.0,0.0,0.0,-109956.0,,,,
2026-06-24,3622,洋華,-105000.0,0.0,0.0,-110046.0,,,,
2026-06-24,2419,仲琦,-82980.0,-8000.0,0.0,-111354.0,,,,
2026-06-24,00636,國泰中國A50,-19000.0,0.0,0.0,-111946.0,,,,
2026-06-24,6861,睿生光電,-107723.0,0.0,0.0,-112193.0,,,,
2026-06-24,6206,飛捷,-86554.0,-4651.0,0.0,-116125.0,,,,
2026-06-24,2439,美律,-123967.0,0.0,0.0,-116920.0,,,,
2026-06-24,3661,世芯-KY,-133789.0,-9300.0,0.0,-119726.0,,,,
2026-06-24,6164,華興,-125060.0,0.0,0.0,-125060.0,,,,
2026-06-24,2349,錸德,-130370.0,0.0,0.0,-125370.0,,,,
2026-06-24,6235,華孚,-126001.0,0.0,0.0,-127001.0,,,,
2026-06-24,3311,閎暉,-130500.0,0.0,0.0,-131592.0,,,,
2026-06-24,3708,上緯投控,-124000.0,0.0,0.0,-132468.0,,,,
2026-06-24,6668,中揚光,-132000.0,0.0,0.0,-133000.0,,,,
2026-06-24,3047,訊舟,-134778.0,0.0,0.0,-136540.0,,,,
2026-06-24,6024,群益期,-139693.0,0.0,0.0,-139693.0,,,,
2026-06-24,2402,毅嘉,-42633.0,0.0,0.0,-139771.0,,,,
2026-06-24,5706,鳳凰,-140000.0,0.0,0.0,-140106.0,,,,
2026-06-24,4764,雙鍵,-102028.0,0.0,0.0,-141203.0,,,,
2026-06-24,3135,凌航,-142586.0,0.0,0.0,-142586.0,,,,
2026-06-24,3694,海華,-142663.0,0.0,0.0,-144045.0,,,,
2026-06-24,2207,和泰車,-167735.0,25061.0,0.0,-144122.0,,,,
2026-06-24,3592,瑞鼎,-171485.0,14937.0,0.0,-148083.0,,,,
2026-06-24,6442,光聖,-199921.0,53000.0,0.0,-150228.0,,,,
2026-06-24,2440,太空梭,-139094.0,0.0,0.0,-151094.0,,,,
2026-06-24,2360,致茂,515953.0,-698000.0,0.0,-151229.0,,,,
2026-06-24,2345,智邦,-221513.0,66000.0,0.0,-152535.0,,,,
2026-06-24,00876,元大全球5G,-339885.0,0.0,0.0,-153420.0,,,,
2026-06-24,3518,柏騰,-155000.0,0.0,0.0,-154000.0,,,,
2026-06-24,2383,台光電,-164376.0,20000.0,0.0,-154528.0,,,,
2026-06-24,3014,聯陽,-306510.0,72013.0,0.0,-158611.0,,,,
2026-06-24,00674R,期元大S&P黃金反1,0.0,0.0,0.0,-158660.0,,,,
2026-06-24,00986A,主動台新龍頭成長,46000.0,0.0,0.0,-160011.0,,,,
2026-06-24,6196,帆宣,-165087.0,-12000.0,0.0,-160117.0,,,,
2026-06-24,2415,錩新,-164500.0,0.0,0.0,-160500.0,,,,
2026-06-24,1529,樂事綠能,-166999.0,0.0,0.0,-165999.0,,,,
2026-06-24,4571,鈞興-KY,-158626.0,0.0,0.0,-166626.0,,,,
2026-06-24,8081,致新,-336789.0,154000.0,0.0,-168747.0,,,,
2026-06-24,3406,玉晶光,18915.0,-191000.0,0.0,-171827.0,,,,
2026-06-24,2636,台驊控股,-172000.0,0.0,0.0,-172000.0,,,,
2026-06-24,3583,辛耘,-203436.0,-4000.0,0.0,-176677.0,,,,
2026-06-24,2597,潤弘,-174000.0,0.0,0.0,-180000.0,,,,
2026-06-24,1447,力鵬,-181050.0,0.0,0.0,-181050.0,,,,
2026-06-24,6573,虹揚-KY,-175640.0,0.0,0.0,-182024.0,,,,
2026-06-24,1608,華榮,-162000.0,-14576.0,0.0,-182178.0,,,,
2026-06-24,1612,宏泰,-169202.0,-13459.0,0.0,-186974.0,,,,
2026-06-24,6192,巨路,-187664.0,0.0,0.0,-187038.0,,,,
2026-06-24,8476,台境*,-188511.0,0.0,0.0,-188511.0,,,,
2026-06-24,3504,揚明光,-189000.0,0.0,0.0,-189000.0,,,,
2026-06-24,7799,禾榮科,-149314.0,0.0,0.0,-189216.0,,,,
2026-06-24,9136,巨騰-DR,-193000.0,0.0,0.0,-191151.0,,,,
2026-06-24,8996,高力,-127705.0,-85117.0,0.0,-192338.0,,,,
2026-06-24,6585,鼎基,-193990.0,0.0,0.0,-193990.0,,,,
2026-06-24,00964,中信亞太高股息,51000.0,0.0,0.0,-194661.0,,,,
2026-06-24,8033,雷虎,-164173.0,0.0,0.0,-195173.0,,,,
2026-06-24,6152,百一,-189000.0,0.0,0.0,-197000.0,,,,
2026-06-24,8210,勤誠,13526.0,-217000.0,0.0,-198206.0,,,,
2026-06-24,2491,吉祥全,-202000.0,0.0,0.0,-202000.0,,,,
2026-06-24,0055,元大MSCI金融,-87960.0,0.0,0.0,-204107.0,,,,
2026-06-24,6862,三集瑞-KY,-184130.0,0.0,0.0,-206814.0,,,,
2026-06-24,00715L,期街口布蘭特正2,-84000.0,0.0,0.0,-212955.0,,,,
2026-06-24,6166,凌華,-206498.0,0.0,0.0,-213501.0,,,,
2026-06-24,00850,元大臺灣ESG永續,-116885.0,0.0,0.0,-214672.0,,,,
2026-06-24,3714,富采,-90136.0,0.0,0.0,-215715.0,,,,
2026-06-24,2484,希華,-268357.0,0.0,0.0,-221632.0,,,,
2026-06-24,1810,和成,-223000.0,0.0,0.0,-222239.0,,,,
2026-06-24,4977,眾達-KY,-199910.0,-6000.0,0.0,-229690.0,,,,
2026-06-24,00896,中信綠能及電動車,-770800.0,0.0,0.0,-234181.0,,,,
2026-06-24,8114,振樺電,-235069.0,0.0,0.0,-235174.0,,,,
2026-06-24,00655L,國泰中國A50正2,-74000.0,0.0,0.0,-239396.0,,,,
2026-06-24,3005,神基,-342300.0,136183.0,0.0,-242867.0,,,,
2026-06-24,6799,來頡,-255012.0,0.0,0.0,-253945.0,,,,
2026-06-24,3010,華立,528000.0,-791000.0,0.0,-258986.0,,,,
2026-06-24,6944,兆聯實業,-227831.0,-1000.0,0.0,-259420.0,,,,
2026-06-24,6776,展碁國際,-264000.0,0.0,0.0,-265000.0,,,,
2026-06-24,6789,采鈺,-291792.0,1000.0,0.0,-265609.0,,,,
2026-06-24,3705,永信,-267000.0,0.0,0.0,-268030.0,,,,
2026-06-24,2634,漢翔,-261713.0,0.0,0.0,-272296.0,,,,
2026-06-24,6278,台表科,648011.0,-893000.0,0.0,-279655.0,,,,
2026-06-24,2462,良得電,-281810.0,0.0,0.0,-282346.0,,,,
2026-06-24,9934,成霖,-284000.0,0.0,0.0,-284000.0,,,,
2026-06-24,1528,恩德,-276000.0,-9000.0,0.0,-284955.0,,,,
2026-06-24,2023,燁輝,-288143.0,0.0,0.0,-288143.0,,,,
2026-06-24,2883B,凱基金乙特,-291939.0,0.0,0.0,-291939.0,,,,
